	uner-name	uner-class	name	id
83245	Karakol	Name-Location-GPE-City	Karakol	entity_686730
83252	Columbus Blue Jackets	Name-Organization-Sports_Organization-Pro_Sports_Organization	Columbus_Blue_Jackets	entity_3272845
83254	Brynäs IF	Name-Organization-Sports_Organization-Pro_Sports_Organization	Brynäs_IF	entity_10284844
83256	Mora IK	Name-Organization-Sports_Organization-Pro_Sports_Organization	Mora_IK	entity_8765525
83260	Graz 99ers	Name-Organization-Sports_Organization-Pro_Sports_Organization	Graz_99ers	entity_3365896
83267	Mary Cassatt	Name-Person-Name_Person	Mary_Cassatt	entity_2225166
83270	Adela Noriega	Name-Person-Name_Person	Adela_Noriega	entity_3627678
83292	Blake Griffin	Name-Person-Name_Person	Blake_Griffin	entity_1317655
83296	Nate Robinson	Name-Person-Name_Person	Nate_Robinson	entity_10868498
83309	Mazzorbo	Name-Location-Geological_Region_Island	Mazzorbo	entity_12585137
83310	Altinum	Name-Location-GPE-GPE_Other	Altinum	entity_7130569
83311	Murano	Name-Location-Geological_Region_Island	Murano	entity_13272034
83313	RK Bosna Sarajevo	Name-Organization-Sports_Organization-Pro_Sports_Organization	RK_Bosna_Sarajevo	entity_10760602
83318	Nosferatu	Name-Product-Art-Movie	Nosferatu	entity_1068388
83319	DJ Paul Elstak	Name-Person-Name_Person	DJ_Paul_Elstak	entity_9801534
83322	Podvrško	Name-Location-GPE-City	Podvrško	entity_11761628
83323	Henri Giffard	Name-Person-Name_Person	Henri_Giffard	entity_3354849
83333	Daniela Castro	Name-Person-Name_Person	Daniela_Castro	entity_11018573
83336	Sabine Moussier	Name-Person-Name_Person	Sabine_Moussier	entity_10236967
83350	Amar'e Stoudemire	Name-Person-Name_Person	Amar'e_Stoudemire	entity_7264782
83351	Zach Randolph	Name-Person-Name_Person	Zach_Randolph	entity_13133403
83352	Brandon Roy	Name-Person-Name_Person	Brandon_Roy	entity_2333065
83353	Chris Kaman	Name-Person-Name_Person	Chris_Kaman	entity_12924578
83355	James Harden	Name-Person-Name_Person	James_Harden	entity_12183063
83356	Brandon Jennings	Name-Person-Name_Person	Brandon_Jennings	entity_6027892
83357	Michael Beasley	Name-Person-Name_Person	Michael_Beasley	entity_8445321
83358	Eric Gordon	Name-Person-Name_Person	Eric_Gordon	entity_1595005
83359	Brook Lopez	Name-Person-Name_Person	Brook_Lopez	entity_3448860
83360	Russell Westbrook	Name-Person-Name_Person	Russell_Westbrook	entity_10257740
83364	DeMar DeRozan	Name-Person-Name_Person	DeMar_DeRozan	entity_11168091
83365	Channing Frye	Name-Person-Name_Person	Channing_Frye	entity_1569743
83366	Danilo Gallinari	Name-Person-Name_Person	Danilo_Gallinari	entity_7461067
83368	Omri Casspi	Name-Person-Name_Person	Omri_Casspi	entity_7337931
83373	Burano	Name-Location-Geological_Region_Island	Burano	entity_2479771
83378	NK Travnik	Name-Organization-Sports_Organization-Pro_Sports_Organization	NK_Travnik	entity_13853671
83379	NK Interblock	Name-Organization-Sports_Organization-Pro_Sports_Organization	NK_Interblock	entity_8598197
83380	FK Željezničar	Name-Organization-Sports_Organization-Pro_Sports_Organization	FK_Željezničar	entity_9190783
83386	Lessons to Be Learned	Name-Product-Art-Music	Lessons_to_Be_Learned	entity_1822164
83387	Francesco Hayez	Name-Person-Name_Person	Francesco_Hayez	entity_5707841
83392	Bartolomeo Bon	Name-Person-Name_Person	Bartolomeo_Bon	entity_10542330
83396	Cima da Conegliano	Name-Person-Name_Person	Cima_da_Conegliano	entity_4341710
83403	Giovanni Battista Piazzetta	Name-Person-Name_Person	Giovanni_Battista_Piazzetta	entity_7299382
83404	Alvise Vivarini	Name-Person-Name_Person	Alvise_Vivarini	entity_8128555
83444	Lazzaretto Vecchio	Name-Location-Geological_Region_Island	Lazzaretto_Vecchio	entity_196397
83445	Gustaf de Laval	Name-Person-Name_Person	Gustaf_de_Laval	entity_7871609
83467	San Giorgio in Alga	Name-Location-Geological_Region_Island	San_Giorgio_in_Alga	entity_8267472
83474	Bariša Čolak	Name-Person-Name_Person	Bariša_Čolak	entity_7306419
83476	Mitsubishi A6M Zero	Name-Product-Vehicle-Aircraft	Mitsubishi_A6M_Zero	entity_921003
83489	Viktor Kaplan	Name-Person-Name_Person	Viktor_Kaplan	entity_4897746
83499	Alessandro Costacurta	Name-Person-Name_Person	Alessandro_Costacurta	entity_4850494
83504	Sentimental Education	Name-Product-Art-Book	Sentimental_Education	entity_4122436
83506	Cannaregio	Name-Location-Location_Other	Cannaregio	entity_7697218
83517	Tartus	Name-Location-GPE-City	Tartus	entity_4325337
83521	Stanley Matthews	Name-Person-Name_Person	Stanley_Matthews	entity_3368020
83523	Vavatenina	Name-Location-GPE-GPE_Other	Vavatenina	entity_5958160
83541	Strahoninec	Name-Location-GPE-GPE_Other	Strahoninec	entity_815043
83552	Cangas de Onís	Name-Location-GPE-City	Cangas_de_Onís	entity_7963371
83553	Rekovac	Name-Location-GPE-City	Rekovac	entity_991268
83579	Ivo Cipci	Name-Person-Name_Person	Ivo_Cipci	entity_7921068
83581	Vignole	Name-Location-Geological_Region_Island	Vignole	entity_8647465
83584	Velibor Jonić	Name-Person-Name_Person	Velibor_Jonić	entity_4459677
83589	Brtonigla	Name-Location-GPE-GPE_Other	Brtonigla	entity_8066611
83591	Liebe ist für alle da	Name-Product-Art-Music	Liebe_ist_für_alle_da	entity_9214475
83592	Jure Grando	Name-Person-Name_Person	Jure_Grando	entity_3287601
83593	Branko Horvat	Name-Person-Name_Person	Branko_Horvat	entity_10964015
83595	Koča Popović	Name-Person-Name_Person	Koča_Popović	entity_355765
83596	Gabriele Amorth	Name-Person-Name_Person	Gabriele_Amorth	entity_10154778
83597	William Lilly	Name-Person-Name_Person	William_Lilly	entity_6919262
83634	EC Red Bull Salzburg	Name-Organization-Sports_Organization-Pro_Sports_Organization	EC_Red_Bull_Salzburg	entity_8042970
83641	Estádio Nacional	Name-Facility-GOE-Sports_Facility	Estádio_Nacional	entity_6808881
83680	Adrijanci	Name-Location-GPE-City	Adrijanci	entity_7404828
83681	Gornji Petrovci	Name-Location-GPE-GPE_Other	Gornji_Petrovci	entity_9035827
83682	Košarovci	Name-Location-GPE-City	Košarovci	entity_11149175
83683	Kukeč	Name-Location-GPE-GPE_Other	Kukeč	entity_9749693
83684	Lucova	Name-Location-GPE-GPE_Other	Lucova	entity_1606301
83685	Neradnovci	Name-Location-GPE-GPE_Other	Neradnovci	entity_628008
83686	Panovci	Name-Location-GPE-GPE_Other	Panovci	entity_12785506
83687	Peskovci	Name-Location-GPE-City	Peskovci	entity_5709756
83688	Stanjevci	Name-Location-GPE-City	Stanjevci	entity_1686993
83689	Šulinci	Name-Location-GPE-City	Šulinci	entity_3039341
83690	Ženavlje	Name-Location-GPE-City	Ženavlje	entity_1384819
83691	Gornje Mrzlo Polje Mrežničko	Name-Location-GPE-City	Gornje_Mrzlo_Polje_Mrežničko	entity_6713914
83693	I'm Into You	Name-Product-Art-Music	I'm_Into_You	entity_969093
83710	Cockpit USA	Name-Organization-Corporation-Company	Cockpit_USA	entity_5423506
83729	Brezovec pri Polju	Name-Location-GPE-GPE_Other	Brezovec_pri_Polju	entity_13519569
83730	Cmereška Gorca	Name-Location-GPE-GPE_Other	Cmereška_Gorca	entity_3699876
83731	Golobinjek ob Sotli	Name-Location-GPE-GPE_Other	Golobinjek_ob_Sotli	entity_9651663
83732	Gostinca	Name-Location-GPE-GPE_Other	Gostinca	entity_5975277
83733	Imeno	Name-Location-GPE-City	Imeno	entity_11656227
83734	Imenska Gorca	Name-Location-GPE-GPE_Other	Imenska_Gorca	entity_4478138
83735	Jerčin	Name-Location-GPE-GPE_Other	Jerčin	entity_5722881
83736	Lastnič	Name-Location-GPE-GPE_Other	Lastnič	entity_2363760
83737	Nezbiše	Name-Location-GPE-GPE_Other	Nezbiše	entity_2774877
83738	Olimje	Name-Location-GPE-GPE_Other	Olimje	entity_1275189
83739	Pecelj	Name-Location-GPE-GPE_Other	Pecelj	entity_12220562
83740	Podčetrtek	Name-Location-GPE-City	Podčetrtek	entity_12180027
83741	Polje ob Sotli	Name-Location-GPE-GPE_Other	Polje_ob_Sotli	entity_6297228
83742	Prelasko	Name-Location-GPE-GPE_Other	Prelasko	entity_1328416
83743	Pristava pri Lesičnem	Name-Location-GPE-GPE_Other	Pristava_pri_Lesičnem	entity_11490255
83744	Pristava pri Mestinju	Name-Location-GPE-GPE_Other	Pristava_pri_Mestinju	entity_10410016
83745	Roginska Gorca	Name-Location-GPE-GPE_Other	Roginska_Gorca	entity_5884919
83746	Sedlarjevo	Name-Location-GPE-GPE_Other	Sedlarjevo	entity_4908595
83747	Sveta Ema	Name-Location-GPE-GPE_Other	Sveta_Ema	entity_12924835
83748	Verače	Name-Location-GPE-GPE_Other	Verače	entity_5040885
83749	Vidovica	Name-Location-GPE-GPE_Other	Vidovica	entity_1820468
83750	Virštanj	Name-Location-GPE-GPE_Other	Virštanj	entity_10090795
83751	Vonarje	Name-Location-GPE-GPE_Other	Vonarje	entity_8235928
83760	Spodnje Gruškovje	Name-Location-GPE-GPE_Other	Spodnje_Gruškovje	entity_13163096
83767	Ilarion Ruvarac	Name-Person-Name_Person	Ilarion_Ruvarac	entity_10947433
83768	Noel Malcolm	Name-Person-Name_Person	Noel_Malcolm	entity_12829691
83771	The Agonist	Name-Organization-Show_Organization	The_Agonist	entity_6464305
83817	Jobbik	Name-Organization-Political_Organization-Political_Party	Jobbik	entity_8032740
83818	Nada Obrić	Name-Person-Name_Person	Nada_Obrić	entity_12675421
83819	Cankova	Name-Location-GPE-GPE_Other	Cankova	entity_47661
83820	Domajinci	Name-Location-GPE-City	Domajinci	entity_5561616
83821	Gerlinci	Name-Location-GPE-City	Gerlinci	entity_7431323
83822	Gornji Črnci	Name-Location-GPE-City	Gornji_Črnci	entity_9367835
83823	Korovci	Name-Location-GPE-City	Korovci	entity_8389378
83824	Krašči	Name-Location-GPE-City	Krašči	entity_13118869
83825	Skakovci	Name-Location-GPE-City	Skakovci	entity_9856718
83826	Gornji Slaveči	Name-Location-GPE-City	Gornji_Slaveči	entity_13295544
83827	Matjaševci	Name-Location-GPE-City	Matjaševci	entity_13068506
83828	Trdkova	Name-Location-GPE-City	Trdkova	entity_11888730
83830	Strehovci	Name-Location-GPE-City	Strehovci	entity_9366130
83831	Žitkovci	Name-Location-GPE-City	Žitkovci	entity_8252776
83838	Channing Tatum	Name-Person-Name_Person	Channing_Tatum	entity_13741264
83851	Dolnja Bistrica	Name-Location-GPE-City	Dolnja_Bistrica	entity_2881677
83852	Gornja Bistrica	Name-Location-GPE-City	Gornja_Bistrica	entity_2124555
83853	Srednja Bistrica	Name-Location-GPE-City	Srednja_Bistrica	entity_13784292
83854	Žižki	Name-Location-GPE-City	Žižki	entity_7264947
83855	Aženski Vrh	Name-Location-GPE-GPE_Other	Aženski_Vrh	entity_2824160
83856	Črešnjevci	Name-Location-GPE-City	Črešnjevci	entity_6601541
83857	Gornji Ivanjci	Name-Location-GPE-City	Gornji_Ivanjci	entity_12014709
83858	Hercegovščak	Name-Location-GPE-GPE_Other	Hercegovščak	entity_7833278
83859	Ivanjševci ob Ščavnici	Name-Location-GPE-City	Ivanjševci_ob_Ščavnici	entity_2032625
83860	Ivanjševski Vrh	Name-Location-GPE-City	Ivanjševski_Vrh	entity_143530
83861	Kunova	Name-Location-GPE-City	Kunova	entity_3818950
83862	Lastomerci	Name-Location-GPE-City	Lastomerci	entity_11895135
83863	Lokavci	Name-Location-GPE-GPE_Other	Lokavci	entity_3869127
83864	Lomanoše	Name-Location-GPE-City	Lomanoše	entity_7471370
83865	Negova	Name-Location-GPE-City	Negova	entity_4299566
83866	Norički Vrh	Name-Location-GPE-GPE_Other	Norički_Vrh	entity_10647794
83867	Očeslavci	Name-Location-GPE-GPE_Other	Očeslavci	entity_127937
83868	Orehovci	Name-Location-GPE-GPE_Other	Orehovci	entity_866
83869	Orehovski Vrh	Name-Location-GPE-GPE_Other	Orehovski_Vrh	entity_5206965
83870	Plitvički Vrh	Name-Location-GPE-GPE_Other	Plitvički_Vrh	entity_10038430
83871	Ptujska Cesta	Name-Location-GPE-GPE_Other	Ptujska_Cesta	entity_1896846
83872	Radvenci	Name-Location-GPE-GPE_Other	Radvenci	entity_9344422
83873	Rodmošci	Name-Location-GPE-GPE_Other	Rodmošci	entity_6047165
83874	Spodnja Ščavnica	Name-Location-GPE-GPE_Other	Spodnja_Ščavnica	entity_4995718
83875	Spodnji Ivanjci	Name-Location-GPE-City	Spodnji_Ivanjci	entity_352771
83876	Stavešinci	Name-Location-GPE-City	Stavešinci	entity_244440
83877	Stavešinski Vrh	Name-Location-GPE-GPE_Other	Stavešinski_Vrh	entity_9847769
83878	Zagajski Vrh	Name-Location-GPE-GPE_Other	Zagajski_Vrh	entity_5428031
83879	Zbigovci	Name-Location-GPE-GPE_Other	Zbigovci	entity_2997327
83880	Rogašovci	Name-Location-GPE-City	Rogašovci	entity_1503849
83887	Lumbini	Name-Facility-Archaeological_Place-Archaeological_Place_Other	Lumbini	entity_12094982
83888	Odranci	Name-Location-GPE-City	Odranci	entity_6752844
83894	Andrejci	Name-Location-GPE-GPE_Other	Andrejci	entity_1926438
83895	Bukovnica	Name-Location-GPE-City	Bukovnica	entity_2633637
83896	Filovci	Name-Location-GPE-GPE_Other	Filovci	entity_8992213
83897	Fokovci	Name-Location-GPE-City	Fokovci	entity_6623178
83898	Krnci	Name-Location-GPE-City	Krnci	entity_11691139
83899	Lončarovci	Name-Location-GPE-City	Lončarovci	entity_13283126
83900	Lukačevci	Name-Location-GPE-City	Lukačevci	entity_4741765
83901	Mlajtinci	Name-Location-GPE-City	Mlajtinci	entity_11266514
83902	Motvarjevci	Name-Location-GPE-City	Motvarjevci	entity_1464801
83903	Pordašinci	Name-Location-GPE-City	Pordašinci	entity_11316496
83904	Prosenjakovci	Name-Location-GPE-City	Prosenjakovci	entity_4401853
83905	Sebeborci	Name-Location-GPE-City	Sebeborci	entity_12486064
83906	Tešanovci	Name-Location-GPE-City	Tešanovci	entity_10816165
83907	Vučja Gomila	Name-Location-GPE-City	Vučja_Gomila	entity_10955003
83908	Page and Plant	Name-Organization-Show_Organization	Page_and_Plant	entity_8418652
83909	Tuhelj	Name-Location-GPE-City	Tuhelj	entity_11610345
83916	Dethklok	Name-Organization-Show_Organization	Dethklok	entity_11073888
83920	Restless Heart	Name-Organization-Show_Organization	Restless_Heart	entity_11321737
83921	Doug Aldrich	Name-Person-Name_Person	Doug_Aldrich	entity_9254042
83923	Lloyd Bridges	Name-Person-Name_Person	Lloyd_Bridges	entity_11199604
83925	Dimitri Tiomkin	Name-Person-Name_Person	Dimitri_Tiomkin	entity_220410
83935	NK Lipik	Name-Organization-Sports_Organization-Pro_Sports_Organization	NK_Lipik	entity_9275129
83939	NK Branik Maribor	Name-Organization-Sports_Organization-Pro_Sports_Organization	NK_Branik_Maribor	entity_356241
83941	Razkrižje	Name-Location-GPE-City	Razkrižje	entity_11791968
83942	Ščavnica	Name-Location-Geological_Region-River	Ščavnica	entity_10756377
83943	Šafarsko	Name-Location-GPE-City	Šafarsko	entity_1697672
83944	Šprinc	Name-Location-GPE-GPE_Other	Šprinc	entity_5370468
83949	Biserjane	Name-Location-GPE-GPE_Other	Biserjane	entity_1257163
83950	Blaguš	Name-Location-GPE-GPE_Other	Blaguš	entity_2787449
83951	Bolehnečici	Name-Location-GPE-City	Bolehnečici	entity_7975128
83952	Čakova	Name-Location-GPE-GPE_Other	Čakova	entity_10236093
83953	Gabrc	Name-Location-GPE-GPE_Other	Gabrc	entity_8267105
83954	Galušak	Name-Location-GPE-GPE_Other	Galušak	entity_10169793
83955	Grabonoš	Name-Location-GPE-City	Grabonoš	entity_5882754
83956	Grabšinci	Name-Location-GPE-GPE_Other	Grabšinci	entity_4547946
83957	Kočki Vrh	Name-Location-GPE-GPE_Other	Kočki_Vrh	entity_10054942
83958	Kokolajnščak	Name-Location-GPE-GPE_Other	Kokolajnščak	entity_11075061
83959	Kupetinci	Name-Location-GPE-GPE_Other	Kupetinci	entity_1717721
83960	Kutinci	Name-Location-GPE-GPE_Other	Kutinci	entity_13483577
83961	Mali Moravščak	Name-Location-GPE-GPE_Other	Mali_Moravščak	entity_13754128
83962	Rožički Vrh	Name-Location-GPE-GPE_Other	Rožički_Vrh	entity_4566529
83963	Selišči	Name-Location-GPE-City	Selišči	entity_3206638
83964	Slaptinci	Name-Location-GPE-GPE_Other	Slaptinci	entity_2941833
83965	Terbegovci	Name-Location-GPE-GPE_Other	Terbegovci	entity_7519078
83966	Ženik	Name-Location-GPE-GPE_Other	Ženik	entity_3183888
83967	Žihlava	Name-Location-GPE-GPE_Other	Žihlava	entity_6627164
83989	Ciara	Name-Person-Name_Person	Ciara	entity_9258017
83992	Good Girl Gone Bad Live	Name-Product-Art-Music	Good_Girl_Gone_Bad_Live	entity_7329830
83997	Andrejčje	Name-Location-GPE-GPE_Other	Andrejčje	entity_9794172
83998	Benete	Name-Location-GPE-GPE_Other	Benete	entity_4429145
83999	Bočkovo	Name-Location-GPE-GPE_Other	Bočkovo	entity_8017165
84000	Godičevo	Name-Location-GPE-GPE_Other	Godičevo	entity_12154960
84001	Gradiško	Name-Location-GPE-GPE_Other	Gradiško	entity_6780266
84002	Hiteno	Name-Location-GPE-GPE_Other	Hiteno	entity_1239963
84003	Hribarjevo	Name-Location-GPE-GPE_Other	Hribarjevo	entity_652931
84004	Hudi Vrh	Name-Location-GPE-City	Hudi_Vrh	entity_8878896
84005	Jeršanovo	Name-Location-GPE-GPE_Other	Jeršanovo	entity_1721737
84006	Kramplje	Name-Location-GPE-GPE_Other	Kramplje	entity_3135973
84007	Lahovo	Name-Location-GPE-GPE_Other	Lahovo	entity_11412228
84008	Lepi Vrh	Name-Location-GPE-GPE_Other	Lepi_Vrh	entity_9728214
84009	Lovranovo	Name-Location-GPE-GPE_Other	Lovranovo	entity_3874658
84010	Malni	Name-Location-GPE-GPE_Other	Malni	entity_13528496
84011	Metulje	Name-Location-GPE-City	Metulje	entity_6037312
84012	Mramorovo pri Lužarjih	Name-Location-GPE-GPE_Other	Mramorovo_pri_Lužarjih	entity_5368149
84013	Mramorovo pri Pajkovem	Name-Location-GPE-GPE_Other	Mramorovo_pri_Pajkovem	entity_2590092
84014	Polšeče	Name-Location-GPE-GPE_Other	Polšeče	entity_1285351
84015	Radlek	Name-Location-GPE-GPE_Other	Radlek	entity_7490694
84016	Ravne na Blokah	Name-Location-GPE-GPE_Other	Ravne_na_Blokah	entity_12373714
84017	Rožanče	Name-Location-GPE-GPE_Other	Rožanče	entity_2408040
84018	Runarsko	Name-Location-GPE-City	Runarsko	entity_8601698
84019	Studenec na Blokah	Name-Location-GPE-City	Studenec_na_Blokah	entity_12870237
84020	Studeno na Blokah	Name-Location-GPE-GPE_Other	Studeno_na_Blokah	entity_10989558
84021	Škrabče	Name-Location-GPE-GPE_Other	Škrabče	entity_10462461
84022	Škufče	Name-Location-GPE-GPE_Other	Škufče	entity_12529860
84023	Štorovo	Name-Location-GPE-GPE_Other	Štorovo	entity_2846001
84024	Velike Bloke	Name-Location-GPE-City	Velike_Bloke	entity_10243195
84026	Markovce	Name-Location-GPE-City	Markovce	entity_11522645
84034	Kenny Dalglish	Name-Person-Name_Person	Kenny_Dalglish	entity_4027785
84051	Kobilje	Name-Location-GPE-City	Kobilje	entity_7795893
84052	Bečaje	Name-Location-GPE-GPE_Other	Bečaje	entity_7383334
84053	Begunje pri Cerknici	Name-Location-GPE-GPE_Other	Begunje_pri_Cerknici	entity_1182063
84054	Bezuljak	Name-Location-GPE-City	Bezuljak	entity_12546828
84055	Bločice	Name-Location-GPE-City	Bločice	entity_12896983
84056	Bloška Polica	Name-Location-GPE-City	Bloška_Polica	entity_685456
84057	Cajnarje	Name-Location-GPE-City	Cajnarje	entity_12058561
84058	Čohovo	Name-Location-GPE-GPE_Other	Čohovo	entity_5593862
84059	Dobec	Name-Location-GPE-City	Dobec	entity_11048136
84060	Dolenje Jezero	Name-Location-GPE-City	Dolenje_Jezero	entity_11479686
84061	Dolenje Otave	Name-Location-GPE-City	Dolenje_Otave	entity_9940781
84062	Gorenje Jezero	Name-Location-GPE-City	Gorenje_Jezero	entity_5960578
84063	Gorenje Otave	Name-Location-GPE-City	Gorenje_Otave	entity_987196
84064	Goričice	Name-Location-GPE-City	Goričice	entity_4228926
84065	Hribljane	Name-Location-GPE-GPE_Other	Hribljane	entity_12487177
84066	Hruškarje	Name-Location-GPE-GPE_Other	Hruškarje	entity_1950873
84067	Jeršiče	Name-Location-GPE-GPE_Other	Jeršiče	entity_13324554
84068	Korošče	Name-Location-GPE-GPE_Other	Korošče	entity_12733560
84069	Koščake	Name-Location-GPE-GPE_Other	Koščake	entity_10042283
84070	Kožljek	Name-Location-GPE-City	Kožljek	entity_13204984
84071	Kranjče	Name-Location-GPE-GPE_Other	Kranjče	entity_8517491
84072	Kremenca	Name-Location-GPE-GPE_Other	Kremenca	entity_7221227
84073	Krušče	Name-Location-GPE-GPE_Other	Krušče	entity_13721046
84074	Laze pri Gorenjem Jezeru	Name-Location-GPE-GPE_Other	Laze_pri_Gorenjem_Jezeru	entity_11455423
84075	Lešnjake	Name-Location-GPE-GPE_Other	Lešnjake	entity_5935442
84076	Lipsenj	Name-Location-GPE-City	Lipsenj	entity_2214753
84077	Mahneti	Name-Location-GPE-GPE_Other	Mahneti	entity_11108129
84078	Martinjak	Name-Location-GPE-City	Martinjak	entity_5613963
84079	Milava	Name-Location-GPE-GPE_Other	Milava	entity_5170828
84080	Otonica	Name-Location-GPE-GPE_Other	Otonica	entity_11958482
84081	Pikovnik	Name-Location-GPE-GPE_Other	Pikovnik	entity_5767327
84082	Pirmane	Name-Location-GPE-GPE_Other	Pirmane	entity_10408149
84083	Podskrajnik	Name-Location-GPE-GPE_Other	Podskrajnik	entity_6447284
84084	Podslivnica	Name-Location-GPE-City	Podslivnica	entity_2017498
84085	Reparje	Name-Location-GPE-GPE_Other	Reparje	entity_1038735
84086	Selšček	Name-Location-GPE-City	Selšček	entity_2730155
84087	Slivice	Name-Location-GPE-GPE_Other	Slivice	entity_8506635
84088	Slugovo	Name-Location-GPE-GPE_Other	Slugovo	entity_10859387
84089	Tavžlje	Name-Location-GPE-GPE_Other	Tavžlje	entity_12273348
84090	Topol pri Begunjah	Name-Location-GPE-City	Topol_pri_Begunjah	entity_353091
84091	Zahrib	Name-Location-GPE-GPE_Other	Zahrib	entity_1059232
84092	Zelše	Name-Location-GPE-City	Zelše	entity_5383778
84093	Zibovnik	Name-Location-GPE-GPE_Other	Zibovnik	entity_13577529
84094	Žerovnica	Name-Location-GPE-City	Žerovnica	entity_6790300
84095	Župeno	Name-Location-GPE-City	Župeno	entity_10639720
84096	Krplivnik	Name-Location-GPE-City	Krplivnik	entity_5711748
84097	Križevci pri Ljutomeru	Name-Location-GPE-GPE_Other	Križevci_pri_Ljutomeru	entity_993987
84098	Berkovski Prelogi	Name-Location-GPE-GPE_Other	Berkovski_Prelogi	entity_12436838
84099	Boreci	Name-Location-GPE-City	Boreci	entity_11522357
84100	Bučečovci	Name-Location-GPE-City	Bučečovci	entity_440184
84101	Gajševci	Name-Location-GPE-GPE_Other	Gajševci	entity_5240078
84102	Grabe pri Ljutomeru	Name-Location-GPE-GPE_Other	Grabe_pri_Ljutomeru	entity_4286753
84103	Iljaševci	Name-Location-GPE-City	Iljaševci	entity_5346079
84104	Ključarovci pri Ljutomeru	Name-Location-GPE-City	Ključarovci_pri_Ljutomeru	entity_5316860
84105	Kokoriči	Name-Location-GPE-City	Kokoriči	entity_13437954
84106	Logarovci	Name-Location-GPE-City	Logarovci	entity_4314293
84114	Beznovci	Name-Location-GPE-City	Beznovci	entity_13138644
